confidence,deposit_total,gl_total,group_id,invoice_id,invoice_total,matched_amount,payment_total,status
1.000000,802.000000,802.000000,755,INV-2022-0001,802.000000,802.000000,802.000000,matched
0.850000,0.000000,3403.000000,756,INV-2022-0002,3403.000000,3403.000000,3403.000000,partial
1.000000,970.000000,970.000000,757,INV-2022-0003,970.000000,970.000000,970.000000,matched
1.000000,888.000000,888.000000,758,INV-2022-0004,888.000000,888.000000,888.000000,matched
1.000000,821.000000,821.000000,759,INV-2022-0005,821.000000,821.000000,821.000000,matched
1.000000,787.000000,787.000000,760,INV-2022-0006,787.000000,787.000000,787.000000,matched
1.000000,1059.000000,1059.000000,761,INV-2022-0007,1059.000000,1059.000000,1059.000000,matched
1.000000,849.000000,849.000000,762,INV-2022-0008,849.000000,849.000000,849.000000,matched
1.000000,1113.000000,1113.000000,763,INV-2022-0009,1113.000000,1113.000000,1113.000000,matched
1.000000,891.000000,891.000000,764,INV-2022-0010,891.000000,891.000000,891.000000,matched
1.000000,860.000000,860.000000,765,INV-2022-0011,860.000000,860.000000,860.000000,matched
1.000000,721.000000,721.000000,766,INV-2022-0012,721.000000,721.000000,721.000000,matched
1.000000,1174.000000,1174.000000,767,INV-2022-0013,1174.000000,1174.000000,1174.000000,matched
1.000000,869.000000,869.000000,768,INV-2022-0014,869.000000,869.000000,869.000000,matched
1.000000,1063.000000,1063.000000,769,INV-2022-0015,1063.000000,1063.000000,1063.000000,matched
1.000000,1019.000000,1019.000000,770,INV-2022-0016,1019.000000,1019.000000,1019.000000,matched
1.000000,1184.000000,1184.000000,771,INV-2022-0017,1184.000000,1184.000000,1184.000000,matched
1.000000,720.000000,720.000000,772,INV-2022-0018,720.000000,720.000000,720.000000,matched
1.000000,973.000000,973.000000,773,INV-2022-0019,973.000000,973.000000,973.000000,matched
1.000000,1015.000000,1015.000000,774,INV-2022-0020,1015.000000,1015.000000,1015.000000,matched
1.000000,964.000000,964.000000,775,INV-2022-0021,964.000000,964.000000,964.000000,matched
1.000000,791.000000,791.000000,776,INV-2022-0022,791.000000,791.000000,791.000000,matched
1.000000,1154.000000,1154.000000,777,INV-2022-0023,1154.000000,1154.000000,1154.000000,matched
1.000000,963.000000,963.000000,778,INV-2022-0024,963.000000,963.000000,963.000000,matched
1.000000,1119.000000,1119.000000,779,INV-2022-0025,1119.000000,1119.000000,1119.000000,matched
1.000000,1089.000000,1089.000000,780,INV-2022-0026,1089.000000,1089.000000,1089.000000,matched
1.000000,959.000000,959.000000,781,INV-2022-0027,959.000000,959.000000,959.000000,matched
1.000000,917.000000,917.000000,782,INV-2022-0028,917.000000,917.000000,917.000000,matched
1.000000,901.000000,901.000000,783,INV-2022-0029,901.000000,901.000000,901.000000,matched
1.000000,969.000000,969.000000,784,INV-2022-0030,969.000000,969.000000,969.000000,matched
1.000000,970.000000,970.000000,785,INV-2022-0031,970.000000,970.000000,970.000000,matched
1.000000,889.000000,889.000000,786,INV-2022-0032,889.000000,889.000000,889.000000,matched
1.000000,907.000000,907.000000,787,INV-2022-0033,907.000000,907.000000,907.000000,matched
0.850000,0.000000,5779.000000,788,INV-2022-0034,5779.000000,5779.000000,5779.000000,partial
1.000000,1066.000000,1066.000000,789,INV-2022-0035,1066.000000,1066.000000,1066.000000,matched
1.000000,1109.000000,1109.000000,790,INV-2022-0036,1109.000000,1109.000000,1109.000000,matched
1.000000,887.000000,887.000000,791,INV-2022-0037,887.000000,887.000000,887.000000,matched
1.000000,740.000000,740.000000,792,INV-2022-0038,740.000000,740.000000,740.000000,matched
1.000000,1000.000000,1000.000000,793,INV-2022-0039,1000.000000,1000.000000,1000.000000,matched
1.000000,1043.000000,1043.000000,794,INV-2022-0040,1043.000000,1043.000000,1043.000000,matched
1.000000,835.000000,835.000000,795,INV-2022-0041,835.000000,835.000000,835.000000,matched
1.000000,780.000000,780.000000,796,INV-2022-0042,780.000000,780.000000,780.000000,matched
1.000000,1118.000000,1118.000000,797,INV-2022-0043,1118.000000,1118.000000,1118.000000,matched
1.000000,960.000000,960.000000,798,INV-2022-0044,960.000000,960.000000,960.000000,matched
1.000000,740.000000,740.000000,799,INV-2022-0045,740.000000,740.000000,740.000000,matched
1.000000,900.000000,900.000000,800,INV-2022-0046,900.000000,900.000000,900.000000,matched
1.000000,1117.000000,1117.000000,801,INV-2022-0047,1117.000000,1117.000000,1117.000000,matched
1.000000,798.000000,798.000000,802,INV-2022-0048,798.000000,798.000000,798.000000,matched
1.000000,913.000000,913.000000,803,INV-2022-0049,913.000000,913.000000,913.000000,matched
1.000000,1148.000000,1148.000000,804,INV-2022-0050,1148.000000,1148.000000,1148.000000,matched
1.000000,1130.000000,1130.000000,805,INV-2022-0051,1130.000000,1130.000000,1130.000000,matched
1.000000,956.000000,956.000000,806,INV-2022-0052,956.000000,956.000000,956.000000,matched
1.000000,954.000000,954.000000,807,INV-2022-0053,954.000000,954.000000,954.000000,matched
1.000000,982.000000,982.000000,808,INV-2022-0054,982.000000,982.000000,982.000000,matched
1.000000,714.000000,714.000000,809,INV-2022-0055,714.000000,714.000000,714.000000,matched
1.000000,878.000000,878.000000,810,INV-2022-0056,878.000000,878.000000,878.000000,matched
1.000000,751.000000,751.000000,811,INV-2022-0057,751.000000,751.000000,751.000000,matched
1.000000,1087.000000,1087.000000,812,INV-2022-0058,1087.000000,1087.000000,1087.000000,matched
1.000000,1106.000000,1106.000000,813,INV-2022-0059,1106.000000,1106.000000,1106.000000,matched
1.000000,842.000000,842.000000,814,INV-2022-0060,842.000000,842.000000,842.000000,matched
1.000000,735.000000,735.000000,815,INV-2022-0061,735.000000,735.000000,735.000000,matched
1.000000,726.000000,726.000000,816,INV-2022-0062,726.000000,726.000000,726.000000,matched
0.850000,0.000000,5579.000000,817,INV-2022-0063,5579.000000,5579.000000,5579.000000,partial
1.000000,485.000000,485.000000,818,INV-2022-0064,485.000000,485.000000,485.000000,matched
1.000000,569.000000,569.000000,819,INV-2022-0065,569.000000,569.000000,569.000000,matched
1.000000,533.000000,533.000000,820,INV-2022-0066,533.000000,533.000000,533.000000,matched
1.000000,507.000000,507.000000,821,INV-2022-0067,507.000000,507.000000,507.000000,matched
1.000000,527.000000,527.000000,822,INV-2022-0068,527.000000,527.000000,527.000000,matched
1.000000,747.000000,747.000000,823,INV-2022-0069,747.000000,747.000000,747.000000,matched
1.000000,589.000000,589.000000,824,INV-2022-0070,589.000000,589.000000,589.000000,matched
1.000000,520.000000,520.000000,825,INV-2022-0071,520.000000,520.000000,520.000000,matched
