confidence,deposit_total,gl_total,group_id,invoice_id,invoice_total,matched_amount,payment_total,status
0.850000,0.000000,3403.000000,6793,INV-2022-0002,3403.000000,3403.000000,3403.000000,partially_matched
0.850000,0.000000,5779.000000,6825,INV-2022-0034,5779.000000,5779.000000,5779.000000,partially_matched
0.850000,0.000000,5579.000000,6854,INV-2022-0063,5579.000000,5579.000000,5579.000000,partially_matched
0.850000,0.000000,4712.000000,6886,INV-2022-0095,4712.000000,4712.000000,4712.000000,partially_matched
0.850000,0.000000,4273.000000,6917,INV-2022-0126,4273.000000,4273.000000,4273.000000,partially_matched
0.850000,0.000000,5913.000000,6949,INV-2022-0158,5913.000000,5913.000000,5913.000000,partially_matched
0.850000,0.000000,5625.000000,6980,INV-2022-0189,5625.000000,5625.000000,5625.000000,partially_matched
0.850000,0.000000,4441.000000,7012,INV-2022-0221,4441.000000,4441.000000,4441.000000,partially_matched
0.850000,0.000000,3754.000000,7044,INV-2022-0253,3754.000000,3754.000000,3754.000000,partially_matched
0.850000,0.000000,3185.000000,7075,INV-2022-0284,3185.000000,3185.000000,3185.000000,partially_matched
0.850000,0.000000,3636.000000,7107,INV-2022-0316,3636.000000,3636.000000,3636.000000,partially_matched
0.850000,0.000000,3529.000000,7138,INV-2022-0347,3529.000000,3529.000000,3529.000000,partially_matched
0.850000,0.000000,5068.000000,7170,INV-2023-0379,5068.000000,5068.000000,5068.000000,partially_matched
0.850000,0.000000,5147.000000,7202,INV-2023-0411,5147.000000,5147.000000,5147.000000,partially_matched
0.850000,0.000000,4622.000000,7231,INV-2023-0440,4622.000000,4622.000000,4622.000000,partially_matched
0.850000,0.000000,3939.000000,7263,INV-2023-0472,3939.000000,3939.000000,3939.000000,partially_matched
0.850000,0.000000,5381.000000,7294,INV-2023-0503,5381.000000,5381.000000,5381.000000,partially_matched
0.850000,0.000000,3374.000000,7326,INV-2023-0535,3374.000000,3374.000000,3374.000000,partially_matched
0.850000,0.000000,5884.000000,7357,INV-2023-0566,5884.000000,5884.000000,5884.000000,partially_matched
0.850000,0.000000,5365.000000,7389,INV-2023-0598,5365.000000,5365.000000,5365.000000,partially_matched
0.850000,0.000000,4851.000000,7421,INV-2023-0630,4851.000000,4851.000000,4851.000000,partially_matched
0.850000,0.000000,4646.000000,7452,INV-2023-0661,4646.000000,4646.000000,4646.000000,partially_matched
0.850000,0.000000,3503.000000,7484,INV-2023-0693,3503.000000,3503.000000,3503.000000,partially_matched
0.850000,0.000000,5008.000000,7515,INV-2023-0724,5008.000000,5008.000000,5008.000000,partially_matched
